id;reviewer_id;sample_id;smell;severity;review_timestamp;type;code_name;repository;commit_hash;path;start_line;end_line;link;is_from_industry_relevant_project
790;11;6427968;long method;none;2019-03-29 13:11:23.419022;function;org.eclipse.ui.tests.dialogs.UIMessageDialogs#testInvalidType_2;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/dialogs/UIMessageDialogs.java;174;177;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/dialogs/UIMessageDialogs.java/#L174-L177;1
791;11;6427968;feature envy;none;2019-03-29 13:11:23.428293;function;org.eclipse.ui.tests.dialogs.UIMessageDialogs#testInvalidType_2;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/dialogs/UIMessageDialogs.java;174;177;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/dialogs/UIMessageDialogs.java/#L174-L177;1
792;5;6357053;blob;none;2019-03-29 13:11:25.538091;class;org.eclipse.m2e.ui.internal.launch.MavenLaunchMainTab.BrowseWorkspaceFileAction;git@github.com:eclipse/m2e-core.git;7400bf563885fdf122aaccf356c398a0a9120ffa;/org.eclipse.m2e.launching/src/org/eclipse/m2e/ui/internal/launch/MavenLaunchMainTab.java;671;699;https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.launching/src/org/eclipse/m2e/ui/internal/launch/MavenLaunchMainTab.java/#L671-L699;1
793;5;6357053;data class;none;2019-03-29 13:11:25.542690;class;org.eclipse.m2e.ui.internal.launch.MavenLaunchMainTab.BrowseWorkspaceFileAction;git@github.com:eclipse/m2e-core.git;7400bf563885fdf122aaccf356c398a0a9120ffa;/org.eclipse.m2e.launching/src/org/eclipse/m2e/ui/internal/launch/MavenLaunchMainTab.java;671;699;https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.launching/src/org/eclipse/m2e/ui/internal/launch/MavenLaunchMainTab.java/#L671-L699;1
794;11;6431408;long method;none;2019-03-29 13:11:30.384468;function;org.eclipse.milo.opcua.stack.core.types.structured.BrowseDescription#getNodeClassMask;git@github.com:eclipse/milo.git;e752e540d31eb3c226e6e79dd197c54d7d254685;/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/BrowseDescription.java;63;63;https://github.com/eclipse/milo/blob/e752e540d31eb3c226e6e79dd197c54d7d254685/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/BrowseDescription.java/#L63-L63;1
795;11;6431408;feature envy;none;2019-03-29 13:11:30.403226;function;org.eclipse.milo.opcua.stack.core.types.structured.BrowseDescription#getNodeClassMask;git@github.com:eclipse/milo.git;e752e540d31eb3c226e6e79dd197c54d7d254685;/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/BrowseDescription.java;63;63;https://github.com/eclipse/milo/blob/e752e540d31eb3c226e6e79dd197c54d7d254685/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/BrowseDescription.java/#L63-L63;1
796;11;6435518;feature envy;none;2019-03-29 13:11:33.213010;function;org.eclipse.milo.opcua.stack.core.types.structured.QueryNextResponse#getTypeId;git@github.com:eclipse/milo.git;e752e540d31eb3c226e6e79dd197c54d7d254685;/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/QueryNextResponse.java;54;55;https://github.com/eclipse/milo/blob/e752e540d31eb3c226e6e79dd197c54d7d254685/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/QueryNextResponse.java/#L54-L55;1
797;11;6435518;long method;none;2019-03-29 13:11:33.214063;function;org.eclipse.milo.opcua.stack.core.types.structured.QueryNextResponse#getTypeId;git@github.com:eclipse/milo.git;e752e540d31eb3c226e6e79dd197c54d7d254685;/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/QueryNextResponse.java;54;55;https://github.com/eclipse/milo/blob/e752e540d31eb3c226e6e79dd197c54d7d254685/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/QueryNextResponse.java/#L54-L55;1
798;1;6427227;blob;none;2019-03-29 13:11:33.902057;class;org.eclipse.ui.internal.navigator.sorters.SkeletonViewerSorter;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/bundles/org.eclipse.ui.navigator/src/org/eclipse/ui/internal/navigator/sorters/SkeletonViewerSorter.java;23;30;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.ui.navigator/src/org/eclipse/ui/internal/navigator/sorters/SkeletonViewerSorter.java/#L23-L30;1
799;1;6427227;data class;none;2019-03-29 13:11:33.986918;class;org.eclipse.ui.internal.navigator.sorters.SkeletonViewerSorter;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/bundles/org.eclipse.ui.navigator/src/org/eclipse/ui/internal/navigator/sorters/SkeletonViewerSorter.java;23;30;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.ui.navigator/src/org/eclipse/ui/internal/navigator/sorters/SkeletonViewerSorter.java/#L23-L30;1
800;5;6432897;data class;none;2019-03-29 13:11:35.236666;class;org.eclipse.milo.opcua.sdk.server.model.types.objects.SystemOffNormalAlarmType;git@github.com:eclipse/milo.git;e752e540d31eb3c226e6e79dd197c54d7d254685;/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/types/objects/SystemOffNormalAlarmType.java;3;4;https://github.com/eclipse/milo/blob/e752e540d31eb3c226e6e79dd197c54d7d254685/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/types/objects/SystemOffNormalAlarmType.java/#L3-L4;1
801;5;6432897;blob;none;2019-03-29 13:11:35.237652;class;org.eclipse.milo.opcua.sdk.server.model.types.objects.SystemOffNormalAlarmType;git@github.com:eclipse/milo.git;e752e540d31eb3c226e6e79dd197c54d7d254685;/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/types/objects/SystemOffNormalAlarmType.java;3;4;https://github.com/eclipse/milo/blob/e752e540d31eb3c226e6e79dd197c54d7d254685/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/types/objects/SystemOffNormalAlarmType.java/#L3-L4;1
802;4;6385711;blob;none;2019-03-29 13:11:41.988763;class;org.eclipse.jface.databinding.viewers.ObservableSetTreeContentProvider;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/bundles/org.eclipse.jface.databinding/src/org/eclipse/jface/databinding/viewers/ObservableSetTreeContentProvider.java;43;215;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.jface.databinding/src/org/eclipse/jface/databinding/viewers/ObservableSetTreeContentProvider.java/#L43-L215;1
803;4;6385711;data class;none;2019-03-29 13:11:42.082109;class;org.eclipse.jface.databinding.viewers.ObservableSetTreeContentProvider;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/bundles/org.eclipse.jface.databinding/src/org/eclipse/jface/databinding/viewers/ObservableSetTreeContentProvider.java;43;215;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.jface.databinding/src/org/eclipse/jface/databinding/viewers/ObservableSetTreeContentProvider.java/#L43-L215;1
804;11;6442583;long method;major;2019-03-29 13:12:14.981024;function;org.eclipse.orion.server.cf.loggregator.LoggregatorMessage.Message.Builder#mergeFrom com.google.protobuf.CodedInputStream|com.google.protobuf.ExtensionRegistryLite;git@github.com:eclipse/orion.server.git;24624b85e0d543e8f3cea2bc30f3f589b37de4f0;/bundles/org.eclipse.orion.server.cf/src/org/eclipse/orion/server/cf/loggregator/LoggregatorMessage.java;651;716;https://github.com/eclipse/orion.server/blob/24624b85e0d543e8f3cea2bc30f3f589b37de4f0/bundles/org.eclipse.orion.server.cf/src/org/eclipse/orion/server/cf/loggregator/LoggregatorMessage.java/#L651-L716;1
805;11;6442583;feature envy;major;2019-03-29 13:12:14.981979;function;org.eclipse.orion.server.cf.loggregator.LoggregatorMessage.Message.Builder#mergeFrom com.google.protobuf.CodedInputStream|com.google.protobuf.ExtensionRegistryLite;git@github.com:eclipse/orion.server.git;24624b85e0d543e8f3cea2bc30f3f589b37de4f0;/bundles/org.eclipse.orion.server.cf/src/org/eclipse/orion/server/cf/loggregator/LoggregatorMessage.java;651;716;https://github.com/eclipse/orion.server/blob/24624b85e0d543e8f3cea2bc30f3f589b37de4f0/bundles/org.eclipse.orion.server.cf/src/org/eclipse/orion/server/cf/loggregator/LoggregatorMessage.java/#L651-L716;1
806;10;6412439;data class;none;2019-03-29 13:12:38.384490;class;org.eclipse.ui.internal.themes.ThemeElementDefinition;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/themes/ThemeElementDefinition.java;25;168;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/themes/ThemeElementDefinition.java/#L25-L168;1
807;10;6412439;blob;none;2019-03-29 13:12:38.386292;class;org.eclipse.ui.internal.themes.ThemeElementDefinition;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/themes/ThemeElementDefinition.java;25;168;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/themes/ThemeElementDefinition.java/#L25-L168;1
808;4;6452606;blob;none;2019-03-29 13:12:46.107891;class;com.ibm.dtfj.phd.PHDJavaHeap.CachedReader;git@github.com:eclipse/openj9.git;4911084853eb75b20e037c434ad4521b7317ebfb;/jcl/src/openj9.dtfj/share/classes/com/ibm/dtfj/phd/PHDJavaHeap.java;277;319;https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/jcl/src/openj9.dtfj/share/classes/com/ibm/dtfj/phd/PHDJavaHeap.java/#L277-L319;1
809;4;6452606;data class;none;2019-03-29 13:12:46.200569;class;com.ibm.dtfj.phd.PHDJavaHeap.CachedReader;git@github.com:eclipse/openj9.git;4911084853eb75b20e037c434ad4521b7317ebfb;/jcl/src/openj9.dtfj/share/classes/com/ibm/dtfj/phd/PHDJavaHeap.java;277;319;https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/jcl/src/openj9.dtfj/share/classes/com/ibm/dtfj/phd/PHDJavaHeap.java/#L277-L319;1
810;11;6458155;blob;none;2019-03-29 13:12:50.699911;class;org.eclipse.packagedrone.utils.gson.InstantTypeAdapter;git@github.com:eclipse/packagedrone.git;3869c1643cdc6f7cb8b26097a7b6994683b13d7e;/bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java;26;59;https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java/#L26-L59;1
811;11;6458155;data class;none;2019-03-29 13:12:50.700269;class;org.eclipse.packagedrone.utils.gson.InstantTypeAdapter;git@github.com:eclipse/packagedrone.git;3869c1643cdc6f7cb8b26097a7b6994683b13d7e;/bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java;26;59;https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java/#L26-L59;1
812;4;6457553;feature envy;none;2019-03-29 13:13:04.326832;function;org.apache.jasper.compiler.ParserController#getPageEncodingFromDirective Attributes|String;git@github.com:eclipse/packagedrone.git;3869c1643cdc6f7cb8b26097a7b6994683b13d7e;/bundles/org.apache.jasper.glassfish/src/org/apache/jasper/compiler/ParserController.java;550;568;https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.apache.jasper.glassfish/src/org/apache/jasper/compiler/ParserController.java/#L550-L568;1
813;4;6457553;long method;none;2019-03-29 13:13:04.363218;function;org.apache.jasper.compiler.ParserController#getPageEncodingFromDirective Attributes|String;git@github.com:eclipse/packagedrone.git;3869c1643cdc6f7cb8b26097a7b6994683b13d7e;/bundles/org.apache.jasper.glassfish/src/org/apache/jasper/compiler/ParserController.java;550;568;https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.apache.jasper.glassfish/src/org/apache/jasper/compiler/ParserController.java/#L550-L568;1
814;5;6446491;blob;none;2019-03-29 13:13:27.523528;class;org.eclipse.milo.opcua.sdk.server.model.nodes.objects.TripAlarmNode;git@github.com:eclipse/milo.git;e752e540d31eb3c226e6e79dd197c54d7d254685;/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/nodes/objects/TripAlarmNode.java;21;33;https://github.com/eclipse/milo/blob/e752e540d31eb3c226e6e79dd197c54d7d254685/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/nodes/objects/TripAlarmNode.java/#L21-L33;1
815;5;6446491;data class;none;2019-03-29 13:13:27.528987;class;org.eclipse.milo.opcua.sdk.server.model.nodes.objects.TripAlarmNode;git@github.com:eclipse/milo.git;e752e540d31eb3c226e6e79dd197c54d7d254685;/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/nodes/objects/TripAlarmNode.java;21;33;https://github.com/eclipse/milo/blob/e752e540d31eb3c226e6e79dd197c54d7d254685/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/nodes/objects/TripAlarmNode.java/#L21-L33;1
816;5;6458156;long method;none;2019-03-29 13:13:54.620598;function;org.eclipse.packagedrone.utils.gson.InstantTypeAdapter.InstantTypeAdapter DateTimeFormatter;git@github.com:eclipse/packagedrone.git;3869c1643cdc6f7cb8b26097a7b6994683b13d7e;/bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java;32;35;https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java/#L32-L35;1
817;5;6458156;feature envy;none;2019-03-29 13:13:54.622231;function;org.eclipse.packagedrone.utils.gson.InstantTypeAdapter.InstantTypeAdapter DateTimeFormatter;git@github.com:eclipse/packagedrone.git;3869c1643cdc6f7cb8b26097a7b6994683b13d7e;/bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java;32;35;https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java/#L32-L35;1
818;4;6457258;long method;minor;2019-03-29 13:13:54.949990;function;com.ibm.java.lang.management.internal.LoggingMXBeanImpl#getLoggerLevel String;git@github.com:eclipse/openj9.git;4911084853eb75b20e037c434ad4521b7317ebfb;/jcl/src/java.management/share/classes/com/ibm/java/lang/management/internal/LoggingMXBeanImpl.java;148;186;https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/jcl/src/java.management/share/classes/com/ibm/java/lang/management/internal/LoggingMXBeanImpl.java/#L148-L186;1
819;4;6457258;feature envy;none;2019-03-29 13:13:54.953696;function;com.ibm.java.lang.management.internal.LoggingMXBeanImpl#getLoggerLevel String;git@github.com:eclipse/openj9.git;4911084853eb75b20e037c434ad4521b7317ebfb;/jcl/src/java.management/share/classes/com/ibm/java/lang/management/internal/LoggingMXBeanImpl.java;148;186;https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/jcl/src/java.management/share/classes/com/ibm/java/lang/management/internal/LoggingMXBeanImpl.java/#L148-L186;1
820;4;6466237;data class;none;2019-03-29 13:14:13.337424;class;org.eclipse.packagedrone.web.controller.validator.FormDataValidator;git@github.com:eclipse/packagedrone.git;3869c1643cdc6f7cb8b26097a7b6994683b13d7e;/bundles/org.eclipse.packagedrone.web/src/org/eclipse/packagedrone/web/controller/validator/FormDataValidator.java;19;46;https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.web/src/org/eclipse/packagedrone/web/controller/validator/FormDataValidator.java/#L19-L46;1
821;4;6466237;blob;none;2019-03-29 13:14:13.393284;class;org.eclipse.packagedrone.web.controller.validator.FormDataValidator;git@github.com:eclipse/packagedrone.git;3869c1643cdc6f7cb8b26097a7b6994683b13d7e;/bundles/org.eclipse.packagedrone.web/src/org/eclipse/packagedrone/web/controller/validator/FormDataValidator.java;19;46;https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.web/src/org/eclipse/packagedrone/web/controller/validator/FormDataValidator.java/#L19-L46;1
822;1;6445346;blob;none;2019-03-29 13:14:29.874749;class;org.yaml.snakeyaml.constructor.SafeConstructor.ConstructYamlFloat;git@github.com:eclipse/orion.server.git;24624b85e0d543e8f3cea2bc30f3f589b37de4f0;/bundles/org.yaml.snakeyaml/src/org/yaml/snakeyaml/constructor/SafeConstructor.java;236;266;https://github.com/eclipse/orion.server/blob/24624b85e0d543e8f3cea2bc30f3f589b37de4f0/bundles/org.yaml.snakeyaml/src/org/yaml/snakeyaml/constructor/SafeConstructor.java/#L236-L266;1
823;1;6445346;data class;none;2019-03-29 13:14:29.960472;class;org.yaml.snakeyaml.constructor.SafeConstructor.ConstructYamlFloat;git@github.com:eclipse/orion.server.git;24624b85e0d543e8f3cea2bc30f3f589b37de4f0;/bundles/org.yaml.snakeyaml/src/org/yaml/snakeyaml/constructor/SafeConstructor.java;236;266;https://github.com/eclipse/orion.server/blob/24624b85e0d543e8f3cea2bc30f3f589b37de4f0/bundles/org.yaml.snakeyaml/src/org/yaml/snakeyaml/constructor/SafeConstructor.java/#L236-L266;1
824;12;6383930;blob;minor;2019-03-29 13:14:40.044029;class;org.eclipse.ui.tests.api.MockEditorActionBarContributor;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/api/MockEditorActionBarContributor.java;22;101;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/api/MockEditorActionBarContributor.java/#L22-L101;1
825;12;6383930;data class;none;2019-03-29 13:14:40.073669;class;org.eclipse.ui.tests.api.MockEditorActionBarContributor;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/api/MockEditorActionBarContributor.java;22;101;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/api/MockEditorActionBarContributor.java/#L22-L101;1
826;5;6459500;long method;none;2019-03-29 13:14:43.890224;function;org.tukaani.xz.rangecoder.RangeDecoderFromBuffer.RangeDecoderFromBuffer int|ArrayCache;git@github.com:eclipse/packagedrone.git;3869c1643cdc6f7cb8b26097a7b6994683b13d7e;/bundles/org.tukani.xz/src/org/tukaani/xz/rangecoder/RangeDecoderFromBuffer.java;24;29;https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.tukani.xz/src/org/tukaani/xz/rangecoder/RangeDecoderFromBuffer.java/#L24-L29;1
827;5;6459500;feature envy;none;2019-03-29 13:14:43.891675;function;org.tukaani.xz.rangecoder.RangeDecoderFromBuffer.RangeDecoderFromBuffer int|ArrayCache;git@github.com:eclipse/packagedrone.git;3869c1643cdc6f7cb8b26097a7b6994683b13d7e;/bundles/org.tukani.xz/src/org/tukaani/xz/rangecoder/RangeDecoderFromBuffer.java;24;29;https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.tukani.xz/src/org/tukaani/xz/rangecoder/RangeDecoderFromBuffer.java/#L24-L29;1
828;13;6424791;feature envy;none;2019-03-29 13:14:46.347949;function;org.eclipse.ui.handlers.ShowViewHandler.openOther ExecutionEvent|IWorkbenchWindow|MApplication|EPartService;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/handlers/ShowViewHandler.java;97;115;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/handlers/ShowViewHandler.java/#L97-L115;1
829;13;6424791;long method;none;2019-03-29 13:14:46.348521;function;org.eclipse.ui.handlers.ShowViewHandler.openOther ExecutionEvent|IWorkbenchWindow|MApplication|EPartService;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/handlers/ShowViewHandler.java;97;115;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/handlers/ShowViewHandler.java/#L97-L115;1
830;11;6457764;feature envy;minor;2019-03-29 13:15:06.182287;function;org.eclipse.equinox.internal.jsp.jasper.Activator.getFragments Bundle;git@github.com:eclipse/packagedrone.git;3869c1643cdc6f7cb8b26097a7b6994683b13d7e;/bundles/org.eclipse.equinox.jsp.jasper/src/org/eclipse/equinox/internal/jsp/jasper/Activator.java;71;76;https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.equinox.jsp.jasper/src/org/eclipse/equinox/internal/jsp/jasper/Activator.java/#L71-L76;1
831;11;6457764;long method;none;2019-03-29 13:15:06.182615;function;org.eclipse.equinox.internal.jsp.jasper.Activator.getFragments Bundle;git@github.com:eclipse/packagedrone.git;3869c1643cdc6f7cb8b26097a7b6994683b13d7e;/bundles/org.eclipse.equinox.jsp.jasper/src/org/eclipse/equinox/internal/jsp/jasper/Activator.java;71;76;https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.equinox.jsp.jasper/src/org/eclipse/equinox/internal/jsp/jasper/Activator.java/#L71-L76;1
832;4;6464947;blob;none;2019-03-29 13:15:12.114477;class;com.ibm.jvm.format.Util.TypeList;git@github.com:eclipse/openj9.git;4911084853eb75b20e037c434ad4521b7317ebfb;/jcl/src/openj9.traceformat/share/classes/com/ibm/jvm/format/Util.java;631;655;https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/jcl/src/openj9.traceformat/share/classes/com/ibm/jvm/format/Util.java/#L631-L655;1
833;4;6464947;data class;minor;2019-03-29 13:15:12.217612;class;com.ibm.jvm.format.Util.TypeList;git@github.com:eclipse/openj9.git;4911084853eb75b20e037c434ad4521b7317ebfb;/jcl/src/openj9.traceformat/share/classes/com/ibm/jvm/format/Util.java;631;655;https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/jcl/src/openj9.traceformat/share/classes/com/ibm/jvm/format/Util.java/#L631-L655;1
834;5;6487817;long method;none;2019-03-29 13:15:17.234149;function;com.ibm.j9ddr.vm29.types.U32#add UDATA;git@github.com:eclipse/openj9.git;4911084853eb75b20e037c434ad4521b7317ebfb;/debugtools/DDR_VM/src/com/ibm/j9ddr/vm29/types/U32.java;70;72;https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/debugtools/DDR_VM/src/com/ibm/j9ddr/vm29/types/U32.java/#L70-L72;1
835;5;6487817;feature envy;minor;2019-03-29 13:15:17.234927;function;com.ibm.j9ddr.vm29.types.U32#add UDATA;git@github.com:eclipse/openj9.git;4911084853eb75b20e037c434ad4521b7317ebfb;/debugtools/DDR_VM/src/com/ibm/j9ddr/vm29/types/U32.java;70;72;https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/debugtools/DDR_VM/src/com/ibm/j9ddr/vm29/types/U32.java/#L70-L72;1
836;4;6491821;feature envy;none;2019-03-29 13:15:20.082850;function;org.eclipse.rdf4j.rio.helpers.BufferedGroupingRDFHandler.BufferedGroupingRDFHandler RDFHandler;git@github.com:eclipse/rdf4j.git;6f63df540e30b28e0c8880bea72f85cb88424b03;/rio/api/src/main/java/org/eclipse/rdf4j/rio/helpers/BufferedGroupingRDFHandler.java;50;52;https://github.com/eclipse/rdf4j/blob/6f63df540e30b28e0c8880bea72f85cb88424b03/rio/api/src/main/java/org/eclipse/rdf4j/rio/helpers/BufferedGroupingRDFHandler.java/#L50-L52;1
837;4;6491821;long method;none;2019-03-29 13:15:20.087387;function;org.eclipse.rdf4j.rio.helpers.BufferedGroupingRDFHandler.BufferedGroupingRDFHandler RDFHandler;git@github.com:eclipse/rdf4j.git;6f63df540e30b28e0c8880bea72f85cb88424b03;/rio/api/src/main/java/org/eclipse/rdf4j/rio/helpers/BufferedGroupingRDFHandler.java;50;52;https://github.com/eclipse/rdf4j/blob/6f63df540e30b28e0c8880bea72f85cb88424b03/rio/api/src/main/java/org/eclipse/rdf4j/rio/helpers/BufferedGroupingRDFHandler.java/#L50-L52;1
838;4;6492213;feature envy;none;2019-03-29 13:15:35.980024;function;org.eclipse.rdf4j.query.algebra.IRIFunction.IRIFunction ValueExpr;git@github.com:eclipse/rdf4j.git;6f63df540e30b28e0c8880bea72f85cb88424b03;/queryalgebra-model/src/main/java/org/eclipse/rdf4j/query/algebra/IRIFunction.java;27;29;https://github.com/eclipse/rdf4j/blob/6f63df540e30b28e0c8880bea72f85cb88424b03/queryalgebra-model/src/main/java/org/eclipse/rdf4j/query/algebra/IRIFunction.java/#L27-L29;1
