
12025, 6358306, blob, none, https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.model.edit/src/main/java/org/eclipse/m2e/model/edit/pom/impl/ReportSetImpl.java/#L43-L364
12242, 4023677, long method, minor, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/transport/http/src/org/apache/axis2/transport/http/AxisServlet.java/#L668-L687
12243, 4023677, feature envy, none, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/transport/http/src/org/apache/axis2/transport/http/AxisServlet.java/#L668-L687
12306, 5827650, data class, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/cde/ui/DocumentTableLabelProvider.java/#L29-L85
12307, 5827650, blob, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/cde/ui/DocumentTableLabelProvider.java/#L29-L85
12360, 8154467, data class, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/integrationguide-sample/src/main/java/samples/integrationGuide/example2/MyEmitter.java/#L20-L41
12361, 8154467, blob, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/integrationguide-sample/src/main/java/samples/integrationGuide/example2/MyEmitter.java/#L20-L41
12376, 8155488, blob, minor, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/transport-sample/src/main/java/samples/transport/tcp/TCPSender.java/#L36-L105
12377, 8155488, data class, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/transport-sample/src/main/java/samples/transport/tcp/TCPSender.java/#L36-L105
12834, 4002584, blob, none, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/util/CommandLineOption.java/#L24-L96
12835, 4002584, data class, minor, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/util/CommandLineOption.java/#L24-L96
12923, 6358306, blob, none, https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.model.edit/src/main/java/org/eclipse/m2e/model/edit/pom/impl/ReportSetImpl.java/#L43-L364
12924, 6358306, data class, major, https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.model.edit/src/main/java/org/eclipse/m2e/model/edit/pom/impl/ReportSetImpl.java/#L43-L364
13163, 8151887, blob, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-core/src/main/java/org/apache/axis/wsdl/SkeletonImpl.java/#L25-L225
13164, 8151887, data class, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-core/src/main/java/org/apache/axis/wsdl/SkeletonImpl.java/#L25-L225
14067, 5823351, data class, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/evaluator/FeatureCasEvaluator.java/#L40-L388
14068, 5823351, blob, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/evaluator/FeatureCasEvaluator.java/#L40-L388
14355, 3999557, blob, none, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/builder/unknowncontent/InputStreamDataSource.java/#L28-L61
14356, 3999557, data class, minor, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/builder/unknowncontent/InputStreamDataSource.java/#L28-L61
14455, 5823351, blob, major, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/evaluator/FeatureCasEvaluator.java/#L40-L388
14456, 5823351, data class, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/evaluator/FeatureCasEvaluator.java/#L40-L388
14507, 8154467, blob, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/integrationguide-sample/src/main/java/samples/integrationGuide/example2/MyEmitter.java/#L20-L41
14508, 8154467, data class, minor, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/integrationguide-sample/src/main/java/samples/integrationGuide/example2/MyEmitter.java/#L20-L41
14511, 8152732, blob, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/transport-sample/src/main/java/samples/transport/FileTransport.java/#L28-L34
14512, 8152732, data class, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/transport-sample/src/main/java/samples/transport/FileTransport.java/#L28-L34
14606, 8151887, blob, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-core/src/main/java/org/apache/axis/wsdl/SkeletonImpl.java/#L25-L225
14607, 8151887, data class, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-core/src/main/java/org/apache/axis/wsdl/SkeletonImpl.java/#L25-L225
14982, 6002683, blob, none, https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java/#L30-L170
14983, 6002683, data class, none, https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java/#L30-L170
15251, 8154467, blob, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/integrationguide-sample/src/main/java/samples/integrationGuide/example2/MyEmitter.java/#L20-L41
15252, 8154467, data class, major, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/integrationguide-sample/src/main/java/samples/integrationGuide/example2/MyEmitter.java/#L20-L41
There are 4717 samples received but 53 cannot be processed.

Process finished with exit code 0
